fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon_x,Decathlon_x,Deporvillage_x,anio,dia_semana,es_black_friday,mes,dia,nombre_dia,semana_anio,trimestre,es_fin_semana,es_festivo,es_cyber_monday,inicio_mes,fin_mes,inicio_trimestre,fin_trimestre,dia_anio,semana_mes,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7,descuento_pct,Amazon_y,Decathlon_y,Deporvillage_y,Amazon,Decathlon,Deporvillage,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.9,1296.9,84.42,114.55,97.23,2022,1,0,11,15,Tuesday,46,4,0,0,0,0,0,0,0,319,3,10.0,13.0,11.0,13.0,11.0,9.0,9.0,10.857142857142858,2.5217391304347876,84.42,114.55,97.23,84.42,114.55,97.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,113.05,1243.55,86.96,112.41,99.8,2022,2,0,11,16,Wednesday,46,4,0,0,0,0,0,0,0,320,3,11.0,10.0,13.0,11.0,13.0,11.0,9.0,11.142857142857142,-1.6956521739130461,86.96,112.41,99.8,86.96,112.41,99.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,114.54,1259.94,87.52,114.51,101.18,2022,3,0,11,17,Thursday,46,4,0,0,0,0,0,0,0,321,3,11.0,11.0,10.0,13.0,11.0,13.0,11.0,11.428571428571429,-0.3999999999999945,87.52,114.51,101.18,87.52,114.51,101.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.34,1486.42,85.76,111.79,98.95,2022,4,0,11,18,Friday,46,4,0,0,0,0,0,0,0,322,3,11.0,11.0,11.0,10.0,13.0,11.0,13.0,11.428571428571429,-0.5739130434782579,85.76,111.79,98.95,85.76,111.79,98.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-19,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,114.26,1828.16,85.54,111.43,99.25,2022,5,0,11,19,Saturday,46,4,1,0,0,0,0,0,0,323,3,13.0,11.0,11.0,11.0,10.0,13.0,11.0,11.428571428571429,-0.6434782608695608,85.54,111.43,99.25,85.54,111.43,99.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-20,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.62,1049.58,88.2,112.06,97.9,2022,6,0,11,20,Sunday,46,4,1,0,0,0,0,0,0,324,3,16.0,13.0,11.0,11.0,11.0,10.0,13.0,12.142857142857142,1.4086956521739171,88.2,112.06,97.9,88.2,112.06,97.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,112.22,1234.42,85.99,112.13,99.85,2022,0,0,11,21,Monday,47,4,0,0,0,0,0,0,0,325,3,9.0,16.0,13.0,11.0,11.0,11.0,10.0,11.571428571428571,-2.4173913043478272,85.99,112.13,99.85,85.99,112.13,99.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-22,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.98,1297.78,82.17,105.38,91.51,2022,1,0,11,22,Tuesday,47,4,0,0,0,0,0,0,0,326,4,11.0,9.0,16.0,13.0,11.0,11.0,11.0,11.714285714285714,2.59130434782609,82.17,105.38,91.51,82.17,105.38,91.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-23,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.22,1418.64,79.69,104.66,92.78,2022,2,0,11,23,Wednesday,47,4,0,0,0,0,0,0,0,327,4,11.0,11.0,9.0,16.0,13.0,11.0,11.0,11.714285714285714,2.799999999999999,79.69,104.66,92.78,79.69,104.66,92.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-24,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.64,1294.04,80.16,105.0,90.37,2022,3,0,11,24,Thursday,47,4,0,0,0,0,0,0,0,328,4,12.0,11.0,11.0,9.0,16.0,13.0,11.0,11.857142857142858,2.295652173913044,80.16,105.0,90.37,80.16,105.0,90.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,58,97.75,5669.5,81.30000000000001,110.55,94.75,2022,4,1,11,25,Friday,47,4,0,0,0,0,0,0,0,329,4,11.0,12.0,11.0,11.0,9.0,16.0,13.0,11.857142857142858,-15.0,81.30000000000001,110.55,94.75,81.30000000000001,110.55,94.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,57,101.2,5768.4,87.9375,114.4375,105.25,2022,5,0,11,26,Saturday,47,4,1,0,0,0,0,0,0,330,4,58.0,11.0,12.0,11.0,11.0,9.0,16.0,18.285714285714285,-11.999999999999998,87.9375,114.4375,105.25,87.9375,114.4375,105.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,56,101.2,5667.2,89.39999999999999,116.0125,103.3125,2022,6,0,11,27,Sunday,47,4,1,0,0,0,0,0,0,331,4,57.0,58.0,11.0,12.0,11.0,11.0,9.0,24.142857142857142,-11.999999999999998,89.39999999999999,116.0125,103.3125,89.39999999999999,116.0125,103.3125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,40,97.75,3910.0,84.1,108.7375,96.1875,2022,0,0,11,28,Monday,48,4,0,0,1,0,0,0,0,332,4,56.0,57.0,58.0,11.0,12.0,11.0,11.0,30.857142857142858,-15.0,84.1,108.7375,96.1875,84.1,108.7375,96.1875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,25,105.8,2645.0,92.55,123.875,107.35,2022,1,0,11,29,Tuesday,48,4,0,0,0,0,0,0,0,333,5,40.0,56.0,57.0,58.0,11.0,12.0,11.0,35.0,-8.000000000000004,92.55,123.875,107.35,92.55,123.875,107.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,38,105.8,4020.4,91.6125,119.1,111.0375,2022,2,0,11,30,Wednesday,48,4,0,0,0,0,1,0,0,334,5,25.0,40.0,56.0,57.0,58.0,11.0,12.0,37.0,-8.000000000000004,91.6125,119.1,111.0375,91.6125,119.1,111.0375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-01,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,117.32,1055.88,88.15,118.18,104.52,2023,2,0,11,1,Wednesday,44,4,0,0,0,1,0,0,0,305,1,11.0,15.0,15.0,14.0,14.0,10.0,11.0,12.857142857142858,2.01739130434782,88.15,118.18,104.52,88.15,118.18,104.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.99,1231.89,90.11,115.65,104.33,2023,3,0,11,2,Thursday,44,4,0,0,0,0,0,0,0,306,1,9.0,11.0,15.0,15.0,14.0,14.0,10.0,12.571428571428571,-2.6173913043478305,90.11,115.65,104.33,90.11,115.65,104.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.91,1608.74,88.87,113.34,102.34,2023,4,0,11,3,Friday,44,4,0,0,0,0,0,0,0,307,1,11.0,9.0,11.0,15.0,15.0,14.0,14.0,12.714285714285714,-0.07826086956522035,88.87,113.34,102.34,88.87,113.34,102.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,113.07,1696.05,91.12,118.49,106.32,2023,5,0,11,4,Saturday,44,4,1,0,0,0,0,0,0,308,1,14.0,11.0,9.0,11.0,15.0,15.0,14.0,12.714285714285714,-1.6782608695652235,91.12,118.49,106.32,91.12,118.49,106.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,115.93,1970.81,88.91,118.1,104.1,2023,6,0,11,5,Sunday,44,4,1,0,0,0,0,0,0,309,1,15.0,14.0,11.0,9.0,11.0,15.0,15.0,12.857142857142858,0.8086956521739189,88.91,118.1,104.1,88.91,118.1,104.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.4,1487.2,90.41,113.54,104.2,2023,0,0,11,6,Monday,45,4,0,0,0,0,0,0,0,310,1,17.0,15.0,14.0,11.0,9.0,11.0,15.0,13.142857142857142,-0.5217391304347777,90.41,113.54,104.2,90.41,113.54,104.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,116.51,1398.12,87.95,115.73,102.69,2023,1,0,11,7,Tuesday,45,4,0,0,0,0,0,0,0,311,1,13.0,17.0,15.0,14.0,11.0,9.0,11.0,12.857142857142858,1.313043478260874,87.95,115.73,102.69,87.95,115.73,102.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,118.06,1180.6,89.62,117.36,105.07,2023,2,0,11,8,Wednesday,45,4,0,0,0,0,0,0,0,312,2,12.0,13.0,17.0,15.0,14.0,11.0,9.0,13.0,2.6608695652173933,89.62,117.36,105.07,89.62,117.36,105.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.39,1420.68,87.99,114.05,103.47,2023,3,0,11,9,Thursday,45,4,0,0,0,0,0,0,0,313,2,10.0,12.0,13.0,17.0,15.0,14.0,11.0,13.142857142857142,2.947826086956522,87.99,114.05,103.47,87.99,114.05,103.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.95,1609.3,90.51,117.34,103.72,2023,4,0,11,10,Friday,45,4,0,0,0,0,0,0,0,314,2,12.0,10.0,12.0,13.0,17.0,15.0,14.0,13.285714285714286,-0.043478260869562746,90.51,117.34,103.72,90.51,117.34,103.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,114.22,1941.74,87.72,116.74,100.87,2023,5,0,11,11,Saturday,45,4,1,0,0,0,0,0,0,315,2,14.0,12.0,10.0,12.0,13.0,17.0,15.0,13.285714285714286,-0.6782608695652184,87.72,116.74,100.87,87.72,116.74,100.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.58,1763.7,89.05,115.89,104.32,2023,6,0,11,12,Sunday,45,4,1,0,0,0,0,0,0,316,2,17.0,14.0,12.0,10.0,12.0,13.0,17.0,13.571428571428571,2.243478260869564,89.05,115.89,104.32,89.05,115.89,104.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,117.05,1404.6,90.03,115.61,103.31,2023,0,0,11,13,Monday,46,4,0,0,0,0,0,0,0,317,2,15.0,17.0,14.0,12.0,10.0,12.0,13.0,13.285714285714286,1.7826086956521714,90.03,115.61,103.31,90.03,115.61,103.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,112.57,1125.7,90.04,114.65,104.06,2023,1,0,11,14,Tuesday,46,4,0,0,0,0,0,0,0,318,2,12.0,15.0,17.0,14.0,12.0,10.0,12.0,13.142857142857142,-2.1130434782608756,90.04,114.65,104.06,90.04,114.65,104.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,8,117.65,941.2,86.32,117.53,101.96,2023,2,0,11,15,Wednesday,46,4,0,0,0,0,0,0,0,319,3,10.0,12.0,15.0,17.0,14.0,12.0,10.0,12.857142857142858,2.3043478260869614,86.32,117.53,101.96,86.32,117.53,101.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.69,1228.59,88.03,117.73,106.38,2023,3,0,11,16,Thursday,46,4,0,0,0,0,0,0,0,320,3,8.0,10.0,12.0,15.0,17.0,14.0,12.0,12.571428571428571,-2.8782608695652194,88.03,117.73,106.38,88.03,117.73,106.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,19,113.17,2150.23,88.7,118.34,105.66,2023,4,0,11,17,Friday,46,4,0,0,0,0,0,0,0,321,3,11.0,8.0,10.0,12.0,15.0,17.0,14.0,12.428571428571429,-1.5913043478260855,88.7,118.34,105.66,88.7,118.34,105.66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,22,116.01,2552.22,87.63,116.54,105.21,2023,5,0,11,18,Saturday,46,4,1,0,0,0,0,0,0,322,3,19.0,11.0,8.0,10.0,12.0,15.0,17.0,13.142857142857142,0.8782608695652219,87.63,116.54,105.21,87.63,116.54,105.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-19,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,112.89,1919.13,91.37,116.97,105.32,2023,6,0,11,19,Sunday,46,4,1,0,0,0,0,0,0,323,3,22.0,19.0,11.0,8.0,10.0,12.0,15.0,13.857142857142858,-1.8347826086956516,91.37,116.97,105.32,91.37,116.97,105.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-20,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,112.09,1345.08,90.81,114.17,101.83,2023,0,0,11,20,Monday,47,4,0,0,0,0,0,0,0,324,3,17.0,22.0,19.0,11.0,8.0,10.0,12.0,14.142857142857142,-2.5304347826086926,90.81,114.17,101.83,90.81,114.17,101.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,113.41,1587.74,83.68,107.6,92.2,2023,1,0,11,21,Tuesday,47,4,0,0,0,0,0,0,0,325,3,12.0,17.0,22.0,19.0,11.0,8.0,10.0,14.142857142857142,-1.382608695652177,83.68,107.6,92.2,83.68,107.6,92.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
